prompt_id,model,expected_answer,predicted_answer,is_correct,complexity_level,time_taken,tokens_used,temperature,seed,grid_size,level
369,o4-mini,in-front,in-front,1,high,22.02,3945,0.0,42,10,High
370,o4-mini,in-front,in-front,1,high,6.55,1992,0.0,42,10,High
371,o4-mini,in-front,in-front,1,high,14.57,3076,0.0,42,10,High
372,o4-mini,in-front,in-front,1,high,10.42,2549,0.0,42,10,High
373,o4-mini,in-front,in-front,1,high,13.04,2853,0.0,42,10,High
374,o4-mini,in-front,in-front,1,high,9.86,2339,0.0,42,10,High
375,o4-mini,in-front,in-front,1,high,14.29,2885,0.0,42,10,High
376,o4-mini,in-front,incorrect prompt,0,high,4.04,1676,0.0,42,10,High
377,o4-mini,in-front,in-front,1,high,3.4,1516,0.0,42,10,High
378,o4-mini,in-front,in-front,1,high,13.01,2630,0.0,42,10,High
379,o4-mini,in-front,in-front,1,high,15.15,2996,0.0,42,10,High
380,o4-mini,in-front,incorrect prompt,0,high,13.79,2797,0.0,42,10,High
381,o4-mini,in-front,in-front,1,high,13.14,2660,0.0,42,10,High
382,o4-mini,in-front,in-front,1,high,18.12,3381,0.0,42,10,High
383,o4-mini,in-front,in-front,1,high,7.89,2130,0.0,42,10,High
384,o4-mini,in-front,in-front,1,high,11.26,2435,0.0,42,10,High
385,o4-mini,in-front,in-front,1,high,8.53,2100,0.0,42,10,High
386,o4-mini,in-front,in-front,1,high,18.1,3268,0.0,42,10,High
387,o4-mini,in-front,in-front,1,high,12.79,2566,0.0,42,10,High
388,o4-mini,in-front,in-front,1,high,14.64,2892,0.0,42,10,High
389,o4-mini,in-front,in-front,1,high,4.67,1697,0.0,42,10,High
390,o4-mini,in-front,in-front,1,high,14.89,2953,0.0,42,10,High
391,o4-mini,in-front,in-front,1,high,2.46,1445,0.0,42,10,High
392,o4-mini,in-front,in-front,1,high,19.66,3435,0.0,42,10,High
393,o4-mini,in-front,in-front,1,high,15.36,2776,0.0,42,10,High
394,o4-mini,in-front,in-front,1,high,15.88,2868,0.0,42,10,High
395,o4-mini,in-front,in-front,1,high,5.38,1699,0.0,42,10,High
396,o4-mini,in-front,in-front,1,high,5.36,1837,0.0,42,10,High
397,o4-mini,in-front,in-front,1,high,12.39,2429,0.0,42,10,High
398,o4-mini,in-front,in-front,1,high,8.7,2092,0.0,42,10,High
399,o4-mini,in-front,in-front,1,high,10.06,2337,0.0,42,10,High
400,o4-mini,in-front,in-front,1,high,18.62,3304,0.0,42,10,High
1,o4-mini,behind-right,behind-right,1,low,5.8,1640,0.0,42,10,Low
2,o4-mini,behind-right,behind-right,1,low,4.81,1512,0.0,42,10,Low
3,o4-mini,behind-right,behind-right,1,low,6.45,1704,0.0,42,10,Low
4,o4-mini,behind-right,behind-right,1,low,6.84,1704,0.0,42,10,Low
5,o4-mini,behind-right,behind-right,1,low,5.22,1512,0.0,42,10,Low
6,o4-mini,behind-right,behind-right,1,low,5.35,1448,0.0,42,10,Low
7,o4-mini,behind-right,behind-right,1,low,4.84,1448,0.0,42,10,Low
8,o4-mini,behind-right,behind-right,1,low,6.05,1640,0.0,42,10,Low
9,o4-mini,behind-right,behind-right,1,low,8.25,1768,0.0,42,10,Low
10,o4-mini,behind-right,behind-right,1,low,6.03,1704,0.0,42,10,Low
11,o4-mini,behind-right,behind-right,1,low,4.45,1512,0.0,42,10,Low
12,o4-mini,behind-right,behind-right,1,low,4.71,1576,0.0,42,10,Low
13,o4-mini,behind-right,behind-right,1,low,2.79,1448,0.0,42,10,Low
14,o4-mini,behind-right,behind-right,1,low,5.22,1768,0.0,42,10,Low
15,o4-mini,behind-right,behind-right,1,low,7.17,1832,0.0,42,10,Low
16,o4-mini,behind-right,behind-right,1,low,6.11,1832,0.0,42,10,Low
17,o4-mini,behind-right,behind-right,1,low,4.3,1576,0.0,42,10,Low
18,o4-mini,behind-right,behind-right,1,low,7.04,1832,0.0,42,10,Low
19,o4-mini,behind-right,behind-right,1,low,4.52,1640,0.0,42,10,Low
20,o4-mini,behind-right,behind-right,1,low,7.22,1704,0.0,42,10,Low
21,o4-mini,behind-right,behind-right,1,low,4.42,1576,0.0,42,10,Low
22,o4-mini,behind-right,behind-right,1,low,9.66,2152,0.0,42,10,Low
23,o4-mini,behind-right,behind-right,1,low,4.78,1576,0.0,42,10,Low
24,o4-mini,behind-right,behind-right,1,low,5.98,1640,0.0,42,10,Low
25,o4-mini,behind-right,behind-right,1,low,11.98,2152,0.0,42,10,Low
26,o4-mini,behind-right,behind,0,low,11.16,2214,0.0,42,10,Low
27,o4-mini,behind-right,behind-right,1,low,6.97,1768,0.0,42,10,Low
28,o4-mini,behind-right,behind-right,1,low,6.65,1832,0.0,42,10,Low
29,o4-mini,behind-right,behind-right,1,low,5.74,1640,0.0,42,10,Low
30,o4-mini,behind-right,behind-right,1,low,3.71,1512,0.0,42,10,Low
31,o4-mini,behind-right,behind-right,1,low,3.98,1512,0.0,42,10,Low
32,o4-mini,behind-right,behind-right,1,low,4.9,1512,0.0,42,10,Low
33,o4-mini,behind-right,behind-right,1,low,8.1,1896,0.0,42,10,Low
34,o4-mini,behind-right,behind-right,1,low,3.36,1448,0.0,42,10,Low
35,o4-mini,behind-right,behind-right,1,low,4.11,1448,0.0,42,10,Low
36,o4-mini,behind-right,behind-right,1,low,4.5,1576,0.0,42,10,Low
37,o4-mini,behind-right,behind-right,1,low,3.68,1512,0.0,42,10,Low
38,o4-mini,behind-right,behind-right,1,low,7.18,1896,0.0,42,10,Low
39,o4-mini,behind-right,behind-right,1,low,4.85,1640,0.0,42,10,Low
40,o4-mini,behind-right,behind-right,1,low,2.26,1320,0.0,42,10,Low
41,o4-mini,behind-right,behind-right,1,low,7.51,1896,0.0,42,10,Low
42,o4-mini,behind-right,behind-right,1,low,4.0,1576,0.0,42,10,Low
43,o4-mini,behind-right,behind-right,1,low,7.86,1832,0.0,42,10,Low
44,o4-mini,behind-right,behind-right,1,low,9.86,1832,0.0,42,10,Low
45,o4-mini,behind-right,behind-right,1,low,4.82,1640,0.0,42,10,Low
46,o4-mini,behind-right,right,0,low,13.47,2726,0.0,42,10,Low
47,o4-mini,behind-right,behind-right,1,low,3.43,1448,0.0,42,10,Low
48,o4-mini,behind-right,behind-right,1,low,3.66,1512,0.0,42,10,Low
49,o4-mini,behind-right,behind-right,1,low,4.74,1640,0.0,42,10,Low
50,o4-mini,behind-right,behind-right,1,low,10.07,1768,0.0,42,10,Low
51,o4-mini,in-front-right,in-front-right,1,low,6.21,1706,0.0,42,10,Low
52,o4-mini,in-front-right,in-front-right,1,low,6.05,1770,0.0,42,10,Low
53,o4-mini,in-front-right,in-front-right,1,low,8.65,1834,0.0,42,10,Low
54,o4-mini,in-front-right,in-front-right,1,low,5.7,1770,0.0,42,10,Low
55,o4-mini,in-front-right,in-front-right,1,low,2.67,1322,0.0,42,10,Low
56,o4-mini,in-front-right,in-front-right,1,low,6.54,1706,0.0,42,10,Low
57,o4-mini,in-front-right,in-front-right,1,low,2.93,1386,0.0,42,10,Low
58,o4-mini,in-front-right,in-front-right,1,low,6.84,1834,0.0,42,10,Low
59,o4-mini,in-front-right,in-front-right,1,low,5.26,1578,0.0,42,10,Low
60,o4-mini,in-front-right,in-front-right,1,low,7.94,1770,0.0,42,10,Low
61,o4-mini,in-front-right,in-front-right,1,low,5.19,1706,0.0,42,10,Low
62,o4-mini,in-front-right,in-front-right,1,low,4.77,1578,0.0,42,10,Low
63,o4-mini,in-front-right,right,0,low,10.53,2086,0.0,42,10,Low
64,o4-mini,in-front-right,in-front-right,1,low,6.89,1770,0.0,42,10,Low
65,o4-mini,in-front-right,in-front-right,1,low,6.72,1770,0.0,42,10,Low
66,o4-mini,in-front-right,in-front-right,1,low,6.85,1834,0.0,42,10,Low
67,o4-mini,in-front-right,right,0,low,5.37,1702,0.0,42,10,Low
68,o4-mini,in-front-right,in-front-right,1,low,3.13,1450,0.0,42,10,Low
69,o4-mini,in-front-right,in-front-right,1,low,5.55,1706,0.0,42,10,Low
70,o4-mini,in-front-right,in-front-right,1,low,6.14,1706,0.0,42,10,Low
71,o4-mini,in-front-right,in-front-right,1,low,3.77,1450,0.0,42,10,Low
72,o4-mini,in-front-right,in-front-right,1,low,3.62,1450,0.0,42,10,Low
73,o4-mini,in-front-right,in-front-right,1,low,3.62,1450,0.0,42,10,Low
74,o4-mini,in-front-right,in-front-right,1,low,4.27,1514,0.0,42,10,Low
75,o4-mini,in-front-right,in-front-right,1,low,4.85,1642,0.0,42,10,Low
76,o4-mini,in-front-right,in-front-right,1,low,12.6,2602,0.0,42,10,Low
77,o4-mini,in-front-right,in-front-right,1,low,3.74,1514,0.0,42,10,Low
78,o4-mini,in-front-right,in-front-right,1,low,4.2,1514,0.0,42,10,Low
79,o4-mini,in-front-right,in-front-right,1,low,3.85,1514,0.0,42,10,Low
80,o4-mini,in-front-right,in-front-right,1,low,4.41,1514,0.0,42,10,Low
81,o4-mini,in-front-right,in-front-right,1,low,4.86,1514,0.0,42,10,Low
82,o4-mini,in-front-right,in-front-right,1,low,2.88,1386,0.0,42,10,Low
83,o4-mini,in-front-right,in-front-right,1,low,3.34,1450,0.0,42,10,Low
84,o4-mini,in-front-right,in-front-right,1,low,8.31,1642,0.0,42,10,Low
85,o4-mini,in-front-right,in-front-right,1,low,12.79,1962,0.0,42,10,Low
86,o4-mini,in-front-right,in-front-right,1,low,13.45,2026,0.0,42,10,Low
87,o4-mini,in-front-right,in-front-right,1,low,4.9,1514,0.0,42,10,Low
88,o4-mini,in-front-right,in-front-right,1,low,4.66,1514,0.0,42,10,Low
89,o4-mini,in-front-right,in-front-right,1,low,5.17,1578,0.0,42,10,Low
90,o4-mini,in-front-right,in-front-right,1,low,3.79,1514,0.0,42,10,Low
91,o4-mini,in-front-right,in-front-right,1,low,3.27,1450,0.0,42,10,Low
92,o4-mini,in-front-right,in-front-right,1,low,7.13,1706,0.0,42,10,Low
93,o4-mini,in-front-right,in-front-right,1,low,3.9,1514,0.0,42,10,Low
94,o4-mini,in-front-right,in-front-right,1,low,9.86,1898,0.0,42,10,Low
95,o4-mini,in-front-right,in-front-right,1,low,9.16,1770,0.0,42,10,Low
96,o4-mini,in-front-right,in-front-right,1,low,7.22,1706,0.0,42,10,Low
97,o4-mini,in-front-right,in-front-right,1,low,5.75,1706,0.0,42,10,Low
98,o4-mini,in-front-right,in-front-right,1,low,3.89,1450,0.0,42,10,Low
99,o4-mini,in-front-right,in-front-right,1,low,8.99,2026,0.0,42,10,Low
100,o4-mini,in-front-right,in-front-right,1,low,3.79,1450,0.0,42,10,Low
101,o4-mini,in-front-left,in-front-left,1,low,3.07,1386,0.0,42,10,Low
102,o4-mini,in-front-left,in-front-left,1,low,5.52,1642,0.0,42,10,Low
103,o4-mini,in-front-left,in-front-left,1,low,3.91,1450,0.0,42,10,Low
104,o4-mini,in-front-left,in-front-left,1,low,4.12,1514,0.0,42,10,Low
105,o4-mini,in-front-left,in-front-left,1,low,6.66,1578,0.0,42,10,Low
106,o4-mini,in-front-left,in-front-left,1,low,7.31,1578,0.0,42,10,Low
107,o4-mini,in-front-left,in-front-left,1,low,3.51,1386,0.0,42,10,Low
108,o4-mini,in-front-left,in-front-left,1,low,6.66,1770,0.0,42,10,Low
109,o4-mini,in-front-left,in-front-left,1,low,7.51,1834,0.0,42,10,Low
110,o4-mini,in-front-left,in-front-left,1,low,5.68,1642,0.0,42,10,Low
111,o4-mini,in-front-left,in-front-left,1,low,5.76,1770,0.0,42,10,Low
112,o4-mini,in-front-left,in-front-left,1,low,6.03,1770,0.0,42,10,Low
113,o4-mini,in-front-left,in-front-left,1,low,5.53,1642,0.0,42,10,Low
114,o4-mini,in-front-left,in-front-left,1,low,5.73,1706,0.0,42,10,Low
115,o4-mini,in-front-left,in-front-left,1,low,4.1,1450,0.0,42,10,Low
116,o4-mini,in-front-left,in-front-left,1,low,6.02,1642,0.0,42,10,Low
117,o4-mini,in-front-left,in-front-left,1,low,3.91,1450,0.0,42,10,Low
118,o4-mini,in-front-left,in-front-left,1,low,5.63,1834,0.0,42,10,Low
119,o4-mini,in-front-left,in-front-left,1,low,4.11,1642,0.0,42,10,Low
120,o4-mini,in-front-left,in-front-left,1,low,3.1,1450,0.0,42,10,Low
121,o4-mini,in-front-left,in-front-left,1,low,3.34,1514,0.0,42,10,Low
122,o4-mini,in-front-left,in-front-left,1,low,5.25,1770,0.0,42,10,Low
123,o4-mini,in-front-left,in-front-left,1,low,4.4,1642,0.0,42,10,Low
124,o4-mini,in-front-left,in-front-left,1,low,3.26,1450,0.0,42,10,Low
125,o4-mini,in-front-left,in-front-left,1,low,4.54,1578,0.0,42,10,Low
126,o4-mini,in-front-left,in-front-left,1,low,4.68,1642,0.0,42,10,Low
127,o4-mini,in-front-left,in-front-left,1,low,5.79,1770,0.0,42,10,Low
128,o4-mini,in-front-left,in-front-left,1,low,3.04,1514,0.0,42,10,Low
129,o4-mini,in-front-left,in-front-left,1,low,2.84,1450,0.0,42,10,Low
130,o4-mini,in-front-left,in-front-left,1,low,3.69,1514,0.0,42,10,Low
131,o4-mini,in-front-left,in-front-left,1,low,4.2,1578,0.0,42,10,Low
132,o4-mini,in-front-left,in-front-left,1,low,4.61,1642,0.0,42,10,Low
133,o4-mini,in-front-left,in-front-left,1,low,2.41,1386,0.0,42,10,Low
134,o4-mini,in-front-left,in-front-left,1,low,4.25,1578,0.0,42,10,Low
135,o4-mini,in-front-left,in-front-left,1,low,3.83,1450,0.0,42,10,Low
136,o4-mini,in-front-left,in-front-left,1,low,4.19,1514,0.0,42,10,Low
137,o4-mini,in-front-left,in-front-left,1,low,9.84,2090,0.0,42,10,Low
138,o4-mini,in-front-left,in-front,0,low,5.59,1640,0.0,42,10,Low
139,o4-mini,in-front-left,in-front-left,1,low,10.2,2090,0.0,42,10,Low
140,o4-mini,in-front-left,in-front-left,1,low,3.31,1386,0.0,42,10,Low
141,o4-mini,in-front-left,in-front-left,1,low,7.27,1770,0.0,42,10,Low
142,o4-mini,in-front-left,in-front-left,1,low,6.04,1642,0.0,42,10,Low
143,o4-mini,in-front-left,in-front-left,1,low,4.73,1514,0.0,42,10,Low
144,o4-mini,in-front-left,in-front-left,1,low,3.01,1386,0.0,42,10,Low
145,o4-mini,in-front-left,in-front-left,1,low,8.79,1834,0.0,42,10,Low
146,o4-mini,in-front-left,in-front-left,1,low,3.95,1450,0.0,42,10,Low
147,o4-mini,in-front-left,in-front-left,1,low,6.8,1706,0.0,42,10,Low
148,o4-mini,in-front-left,in-front-left,1,low,3.39,1386,0.0,42,10,Low
149,o4-mini,in-front-left,in-front-left,1,low,7.77,1770,0.0,42,10,Low
150,o4-mini,in-front-left,in-front-left,1,low,5.35,1578,0.0,42,10,Low
151,o4-mini,behind-left,behind-left,1,low,2.47,1320,0.0,42,10,Low
152,o4-mini,behind-left,behind-left,1,low,4.42,1512,0.0,42,10,Low
153,o4-mini,behind-left,behind-left,1,low,6.45,1640,0.0,42,10,Low
154,o4-mini,behind-left,behind-left,1,low,7.48,1704,0.0,42,10,Low
155,o4-mini,behind-left,behind-left,1,low,4.88,1512,0.0,42,10,Low
156,o4-mini,behind-left,behind-left,1,low,10.53,1960,0.0,42,10,Low
157,o4-mini,behind-left,behind-left,1,low,10.13,1896,0.0,42,10,Low
158,o4-mini,behind-left,behind-left,1,low,5.77,1576,0.0,42,10,Low
159,o4-mini,behind-left,behind-left,1,low,11.45,2024,0.0,42,10,Low
160,o4-mini,behind-left,behind-left,1,low,7.82,1704,0.0,42,10,Low
161,o4-mini,behind-left,behind-left,1,low,3.42,1384,0.0,42,10,Low
162,o4-mini,behind-left,behind-left,1,low,5.08,1448,0.0,42,10,Low
163,o4-mini,behind-left,behind-left,1,low,7.5,1640,0.0,42,10,Low
164,o4-mini,behind-left,behind-left,1,low,5.42,1512,0.0,42,10,Low
165,o4-mini,behind-left,behind-left,1,low,10.21,1832,0.0,42,10,Low
166,o4-mini,behind-left,behind-left,1,low,7.08,1704,0.0,42,10,Low
167,o4-mini,behind-left,behind-left,1,low,7.89,2024,0.0,42,10,Low
168,o4-mini,behind-left,behind-left,1,low,4.09,1576,0.0,42,10,Low
169,o4-mini,behind-left,behind-left,1,low,3.22,1448,0.0,42,10,Low
170,o4-mini,behind-left,behind-left,1,low,3.69,1512,0.0,42,10,Low
171,o4-mini,behind-left,behind-left,1,low,5.22,1640,0.0,42,10,Low
172,o4-mini,behind-left,behind-left,1,low,2.85,1448,0.0,42,10,Low
173,o4-mini,behind-left,behind-left,1,low,3.96,1576,0.0,42,10,Low
174,o4-mini,behind-left,behind-left,1,low,2.91,1448,0.0,42,10,Low
175,o4-mini,behind-left,behind-left,1,low,4.5,1640,0.0,42,10,Low
176,o4-mini,behind-left,behind-left,1,low,4.72,1576,0.0,42,10,Low
177,o4-mini,behind-left,behind-left,1,low,6.8,1768,0.0,42,10,Low
178,o4-mini,behind-left,behind-left,1,low,5.91,1640,0.0,42,10,Low
179,o4-mini,behind-left,behind-left,1,low,6.38,1704,0.0,42,10,Low
180,o4-mini,behind-left,behind-left,1,low,3.99,1448,0.0,42,10,Low
181,o4-mini,behind-left,behind-left,1,low,9.65,1960,0.0,42,10,Low
182,o4-mini,behind-left,behind-left,1,low,3.68,1448,0.0,42,10,Low
183,o4-mini,behind-left,behind-left,1,low,6.46,1832,0.0,42,10,Low
184,o4-mini,behind-left,behind-left,1,low,3.48,1512,0.0,42,10,Low
185,o4-mini,behind-left,behind-left,1,low,2.96,1448,0.0,42,10,Low
186,o4-mini,behind-left,behind-left,1,low,5.25,1640,0.0,42,10,Low
187,o4-mini,behind-left,behind-left,1,low,9.54,2088,0.0,42,10,Low
188,o4-mini,behind-left,behind-left,1,low,4.78,1576,0.0,42,10,Low
189,o4-mini,behind-left,behind-left,1,low,3.03,1384,0.0,42,10,Low
190,o4-mini,behind-left,behind-left,1,low,7.08,1832,0.0,42,10,Low
191,o4-mini,behind-left,behind-left,1,low,3.61,1384,0.0,42,10,Low
192,o4-mini,behind-left,behind-left,1,low,4.61,1512,0.0,42,10,Low
193,o4-mini,behind-left,behind-left,1,low,7.02,1704,0.0,42,10,Low
194,o4-mini,behind-left,behind-left,1,low,6.08,1704,0.0,42,10,Low
195,o4-mini,behind-left,behind-left,1,low,6.14,1832,0.0,42,10,Low
196,o4-mini,behind-left,behind-left,1,low,5.44,1704,0.0,42,10,Low
197,o4-mini,behind-left,behind-left,1,low,7.19,1896,0.0,42,10,Low
198,o4-mini,behind-left,behind-left,1,low,8.89,2024,0.0,42,10,Low
199,o4-mini,behind-left,behind-left,1,low,4.07,1576,0.0,42,10,Low
200,o4-mini,behind-left,behind-left,1,low,6.89,1832,0.0,42,10,Low
201,o4-mini,left,left,1,low,3.12,1383,0.0,42,10,Low
202,o4-mini,left,left,1,low,9.54,1702,0.0,42,10,Low
203,o4-mini,left,left,1,low,6.49,1638,0.0,42,10,Low
204,o4-mini,left,left,1,low,3.48,1382,0.0,42,10,Low
205,o4-mini,left,left,1,low,5.51,1574,0.0,42,10,Low
206,o4-mini,left,left,1,low,4.11,1574,0.0,42,10,Low
207,o4-mini,left,left,1,low,2.25,1318,0.0,42,10,Low
208,o4-mini,left,left,1,low,2.94,1446,0.0,42,10,Low
209,o4-mini,left,left,1,low,3.07,1446,0.0,42,10,Low
210,o4-mini,left,left,1,low,4.44,1638,0.0,42,10,Low
211,o4-mini,left,right,0,low,4.48,1638,0.0,42,10,Low
212,o4-mini,left,left,1,low,5.23,1702,0.0,42,10,Low
213,o4-mini,left,left,1,low,4.12,1638,0.0,42,10,Low
214,o4-mini,left,left,1,low,3.25,1510,0.0,42,10,Low
215,o4-mini,left,left,1,low,2.95,1510,0.0,42,10,Low
216,o4-mini,left,left,1,low,2.79,1446,0.0,42,10,Low
217,o4-mini,left,left,1,low,2.99,1446,0.0,42,10,Low
218,o4-mini,left,left,1,low,3.77,1574,0.0,42,10,Low
219,o4-mini,left,left,1,low,2.33,1382,0.0,42,10,Low
220,o4-mini,left,left,1,low,3.68,1574,0.0,42,10,Low
221,o4-mini,left,left,1,low,2.73,1446,0.0,42,10,Low
222,o4-mini,left,left,1,low,3.76,1510,0.0,42,10,Low
223,o4-mini,left,left,1,low,2.52,1382,0.0,42,10,Low
224,o4-mini,left,left,1,low,5.06,1766,0.0,42,10,Low
225,o4-mini,left,left,1,low,4.87,1638,0.0,42,10,Low
226,o4-mini,left,left,1,low,2.6,1382,0.0,42,10,Low
227,o4-mini,left,left,1,low,4.71,1638,0.0,42,10,Low
228,o4-mini,left,left,1,low,4.0,1574,0.0,42,10,Low
229,o4-mini,left,left,1,low,2.53,1318,0.0,42,10,Low
230,o4-mini,left,left,1,low,2.58,1318,0.0,42,10,Low
231,o4-mini,left,left,1,low,2.72,1382,0.0,42,10,Low
232,o4-mini,left,left,1,low,4.25,1510,0.0,42,10,Low
233,o4-mini,left,left,1,low,3.66,1446,0.0,42,10,Low
234,o4-mini,left,left,1,low,5.27,1638,0.0,42,10,Low
235,o4-mini,left,left,1,low,3.53,1510,0.0,42,10,Low
236,o4-mini,left,left,1,low,3.39,1446,0.0,42,10,Low
237,o4-mini,left,left,1,low,3.0,1382,0.0,42,10,Low
238,o4-mini,left,left,1,low,3.42,1446,0.0,42,10,Low
239,o4-mini,left,left,1,low,3.1,1446,0.0,42,10,Low
240,o4-mini,left,left,1,low,3.54,1446,0.0,42,10,Low
241,o4-mini,left,left,1,low,5.16,1638,0.0,42,10,Low
242,o4-mini,left,left,1,low,5.13,1702,0.0,42,10,Low
243,o4-mini,left,left,1,low,3.38,1510,0.0,42,10,Low
244,o4-mini,left,left,1,low,4.78,1702,0.0,42,10,Low
245,o4-mini,left,left,1,low,3.81,1574,0.0,42,10,Low
246,o4-mini,left,left,1,low,1.84,1318,0.0,42,10,Low
247,o4-mini,left,left,1,low,5.82,1638,0.0,42,10,Low
248,o4-mini,left,left,1,low,5.86,1638,0.0,42,10,Low
249,o4-mini,left,left,1,low,5.22,1446,0.0,42,10,Low
250,o4-mini,left,left,1,low,2.24,1318,0.0,42,10,Low
251,o4-mini,right,right,1,low,3.6,1382,0.0,42,10,Low
252,o4-mini,right,right,1,low,3.24,1318,0.0,42,10,Low
253,o4-mini,right,right,1,low,3.08,1382,0.0,42,10,Low
254,o4-mini,right,right,1,low,5.14,1446,0.0,42,10,Low
255,o4-mini,right,right,1,low,2.85,1382,0.0,42,10,Low
256,o4-mini,right,right,1,low,5.42,1510,0.0,42,10,Low
257,o4-mini,right,right,1,low,3.29,1446,0.0,42,10,Low
258,o4-mini,right,right,1,low,5.35,1638,0.0,42,10,Low
259,o4-mini,right,right,1,low,6.35,1510,0.0,42,10,Low
260,o4-mini,right,right,1,low,5.25,1510,0.0,42,10,Low
261,o4-mini,right,right,1,low,2.2,1318,0.0,42,10,Low
262,o4-mini,right,right,1,low,2.68,1446,0.0,42,10,Low
263,o4-mini,right,right,1,low,4.88,1574,0.0,42,10,Low
264,o4-mini,right,right,1,low,3.76,1446,0.0,42,10,Low
265,o4-mini,right,right,1,low,2.5,1382,0.0,42,10,Low
266,o4-mini,right,right,1,low,3.53,1510,0.0,42,10,Low
267,o4-mini,right,right,1,low,3.15,1446,0.0,42,10,Low
268,o4-mini,right,right,1,low,8.1,1830,0.0,42,10,Low
269,o4-mini,right,right,1,low,3.62,1510,0.0,42,10,Low
270,o4-mini,right,right,1,low,6.32,1510,0.0,42,10,Low
271,o4-mini,right,right,1,low,4.45,1574,0.0,42,10,Low
272,o4-mini,right,right,1,low,5.33,1702,0.0,42,10,Low
273,o4-mini,right,right,1,low,7.7,1830,0.0,42,10,Low
274,o4-mini,right,right,1,low,4.86,1510,0.0,42,10,Low
275,o4-mini,right,right,1,low,4.54,1574,0.0,42,10,Low
276,o4-mini,right,right,1,low,3.52,1510,0.0,42,10,Low
277,o4-mini,right,right,1,low,3.49,1510,0.0,42,10,Low
278,o4-mini,right,right,1,low,4.13,1510,0.0,42,10,Low
279,o4-mini,right,right,1,low,2.52,1382,0.0,42,10,Low
280,o4-mini,right,right,1,low,2.26,1382,0.0,42,10,Low
281,o4-mini,right,right,1,low,1.82,1318,0.0,42,10,Low
282,o4-mini,right,right,1,low,9.01,1702,0.0,42,10,Low
283,o4-mini,right,right,1,low,3.91,1574,0.0,42,10,Low
284,o4-mini,right,right,1,low,2.25,1318,0.0,42,10,Low
285,o4-mini,right,right,1,low,3.92,1510,0.0,42,10,Low
286,o4-mini,right,right,1,low,2.64,1318,0.0,42,10,Low
287,o4-mini,right,right,1,low,4.79,1574,0.0,42,10,Low
288,o4-mini,right,right,1,low,4.82,1574,0.0,42,10,Low
289,o4-mini,right,right,1,low,3.4,1510,0.0,42,10,Low
290,o4-mini,right,right,1,low,3.9,1574,0.0,42,10,Low
291,o4-mini,right,right,1,low,3.77,1574,0.0,42,10,Low
292,o4-mini,right,right,1,low,4.2,1638,0.0,42,10,Low
293,o4-mini,right,right,1,low,2.45,1382,0.0,42,10,Low
294,o4-mini,right,right,1,low,3.58,1510,0.0,42,10,Low
295,o4-mini,right,right,1,low,2.25,1318,0.0,42,10,Low
296,o4-mini,right,right,1,low,2.67,1382,0.0,42,10,Low
297,o4-mini,right,right,1,low,3.2,1446,0.0,42,10,Low
298,o4-mini,right,right,1,low,3.9,1446,0.0,42,10,Low
